Date,Dynamic_Threshold,Action_Adjustment,Policy_Position,Reward,Policy_Equity_Curve
2009-04-16,1.5,-0.5,0,0.0,1.1664849789739495
2009-04-17,1.5,-0.5,0,0.0,1.1664849789739495
2009-04-20,2.0,0.0,0,-0.0,1.1664849789739495
2009-04-21,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-22,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-23,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-24,1.5,-0.5,0,0.0,1.1664849789739495
2009-04-27,2.0,0.0,0,-0.0,1.1664849789739495
2009-04-28,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-29,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-30,1.5,-0.5,0,-0.0,1.1664849789739495
2009-05-01,1.5,-0.5,0,-0.0,1.1664849789739495
2009-05-04,1.5,-0.5,0,0.0,1.1664849789739495
2009-05-05,1.5,-0.5,0,-0.0,1.1664849789739495
2009-05-06,2.0,0.0,0,-0.0,1.1664849789739495
2009-05-07,1.5,-0.5,0,-0.0,1.1664849789739495
2009-05-08,1.5,-0.5,0,0.0,1.1664849789739495
2009-05-11,2.0,0.0,0,-0.0,1.1664849789739495
2009-05-12,2.0,0.0,0,0.0,1.1664849789739495
2009-05-13,2.0,0.0,0,-0.0,1.1664849789739495
2009-05-14,1.5,-0.5,0,0.0,1.1664849789739495
2009-05-15,1.5,-0.5,0,-0.0,1.1664849789739495
2009-05-18,1.5,-0.5,0,-0.0,1.1664849789739495
2009-05-19,1.5,-0.5,0,-0.0,1.1664849789739495
2009-05-20,2.0,0.0,0,-0.0,1.1664849789739495
2009-05-21,1.5,-0.5,0,-0.0,1.1664849789739495
2009-05-22,1.5,-0.5,0,-0.0,1.1664849789739495
2009-05-25,1.5,-0.5,0,0.0,1.1664849789739495
2009-05-26,1.5,-0.5,0,0.0,1.1664849789739495
2009-05-27,2.0,0.0,0,-0.0,1.1664849789739495
2009-05-28,2.0,0.0,0,-0.0,1.1664849789739495
2009-05-29,1.5,-0.5,0,-0.0,1.1664849789739495
2009-06-01,1.5,-0.5,0,0.0,1.1664849789739495
2009-06-02,1.5,-0.5,0,0.0,1.1664849789739495
2009-06-03,1.5,-0.5,0,-0.0,1.1664849789739495
2009-06-04,1.5,-0.5,0,0.0,1.1664849789739495
2009-06-05,2.0,0.0,0,0.0,1.1664849789739495
2009-06-08,2.0,0.0,0,-0.0,1.1664849789739495
2009-06-09,2.0,0.0,0,0.0,1.1664849789739495
2009-06-10,2.0,0.0,0,-0.0,1.1664849789739495
2009-06-11,2.0,0.0,0,0.0,1.1664849789739495
2009-06-12,2.0,0.0,0,0.0,1.1664849789739495
2009-06-15,2.0,0.0,0,-0.0,1.1664849789739495
2009-06-16,2.0,0.0,0,-0.0,1.1664849789739495
2009-06-17,1.5,-0.5,0,0.0,1.1664849789739495
2009-06-18,2.0,0.0,0,-0.0,1.1664849789739495
2009-06-19,1.5,-0.5,0,0.0,1.1664849789739495
2009-06-22,2.0,0.0,0,-0.0,1.1664849789739495
2009-06-23,1.5,-0.5,0,0.0,1.1664849789739495
2009-06-24,2.0,0.0,0,-0.0,1.1664849789739495
2009-06-25,2.0,0.0,0,-0.0,1.1664849789739495
2009-06-26,2.0,0.0,0,-0.0,1.1664849789739495
2009-06-29,2.0,0.0,0,0.0,1.1664849789739495
2009-06-30,1.5,-0.5,0,-0.0,1.1664849789739495
2009-07-01,1.5,-0.5,0,0.0,1.1664849789739495
2009-07-02,1.5,-0.5,0,0.0,1.1664849789739495
2009-07-03,1.5,-0.5,0,0.0,1.1664849789739495
2009-07-06,1.5,-0.5,0,0.0,1.1664849789739495
2009-07-07,1.5,-0.5,0,0.0,1.1664849789739495
2009-07-08,1.5,-0.5,0,-0.0,1.1664849789739495
2009-07-09,2.0,0.0,0,0.0,1.1664849789739495
2009-07-10,2.0,0.0,0,-0.0,1.1664849789739495
2009-07-13,2.5,0.5,0,-0.0,1.1664849789739495
2009-07-14,2.5,0.5,0,-0.0,1.1664849789739495
2009-07-15,2.0,0.0,0,-0.0,1.1664849789739495
2009-07-16,1.5,-0.5,0,0.0,1.1664849789739495
2009-07-17,1.5,-0.5,0,-0.0,1.1664849789739495
2009-07-20,1.5,-0.5,0,-0.0,1.1664849789739495
