Date,StackedEnsemble_G10,PolicyAgent_G10
2007-10-30,1.0398114917495265,1.042667024866268
2007-10-31,1.0398114917495265,1.0411209853135694
2007-11-01,1.0382413903344467,1.042076600847097
2007-11-02,1.0392118786371842,1.0421234783424564
2007-11-05,1.0396885451623286,1.0430751628009163
2007-11-06,1.0406550412085191,1.044037470952797
2007-11-07,1.0416323262905036,1.044812244382738
2007-11-08,1.040825199092926,1.044481007726872
2007-11-09,1.0413802772255536,1.0414678008668792
2007-11-12,1.0411597289354253,1.0431371360963855
2007-11-13,1.0430296822195624,1.0440375071195505
2007-11-14,1.0436459831691527,1.0422761799594158
2007-11-15,1.0418219868579779,1.0442450919124378
2007-11-16,1.043395854392788,1.0447671306232384
2007-11-19,1.043209503755763,1.0442089082188333
2007-11-20,1.042353607432948,1.0461344219657904
2007-11-21,1.0426504899370168,1.0462069898959472
2007-11-22,1.0429936745431154,1.0463038644255578
2007-11-23,1.0426520369945447,1.0460498620825165
2007-11-26,1.0423623301181493,1.0453151749343776
2007-11-27,1.0415243696636638,1.0466237990966374
2007-11-28,1.043316331183225,1.047284007412496
2007-11-29,1.04467054383404,1.047284007412496
2007-11-30,1.0456328384516569,1.0480778207807193
2007-12-03,1.0461444545567562,1.0491903735848476
2007-12-04,1.0456842602270795,1.049048052539706
2007-12-05,1.045523898101379,1.051581452839085
2007-12-06,1.0464654189565663,1.051462086468703
2007-12-07,1.0467368764740668,1.0525872942366616
2007-12-10,1.0464803418281374,1.051112884057957
2007-12-11,1.0445006774878716,1.0494641488905436
2007-12-12,1.0428663781683365,1.0494844313810545
2007-12-13,1.0428864830712314,1.0484090762180482
2007-12-14,1.044267948601883,1.0484964685541533
2007-12-17,1.0444917595647827,1.0481622798870511
2007-12-18,1.044352129981934,1.0478747268914375
2007-12-19,1.0434010940832552,1.04771366472257
2007-12-20,1.042174364833473,1.0472189696808152
2007-12-21,1.041877403208797,1.0466457854305036
2007-12-24,1.041304949981701,1.0475124955895032
2007-12-25,1.0415482661541833,1.04730656403114
2007-12-26,1.0440076531496978,1.048570972234597
2007-12-27,1.0471095072759555,1.048570972234597
2007-12-28,1.0471095072759555,1.048570972234597
2007-12-31,1.0465154960183307,1.048570972234597
2008-01-01,1.0465884447692673,1.048570972234597
2008-01-02,1.0462966497655217,1.0480342936898708
2008-01-03,1.0457860085089672,1.0481985830402971
2008-01-04,1.0459423272609736,1.0481985830402971
2008-01-07,1.0457547447585658,1.0481985830402971
2008-01-08,1.0459006422604387,1.0481985830402971
2008-01-09,1.0451346803756068,1.0481985830402971
2008-01-10,1.0452909991276131,1.0481985830402971
2008-01-11,1.0450356784993362,1.0481985830402971
2008-01-14,1.0449992041238678,1.0481985830402971
2008-01-15,1.045353526628416,1.048248153608047
2008-01-16,1.045353526628416,1.048248153608047
2008-01-17,1.045353526628416,1.048248153608047
2008-01-18,1.045353526628416,1.0475844410388642
2008-01-21,1.045353526628416,1.048535762388026
2008-01-22,1.045353526628416,1.048535762388026
2008-01-23,1.045353526628416,1.048535762388026
2008-01-24,1.0441813991008109,1.048535762388026
2008-01-25,1.0441813991008109,1.048535762388026
2008-01-28,1.0454401658545998,1.048535762388026
2008-01-29,1.0454401658545998,1.048535762388026
2008-01-30,1.0454401658545998,1.048535762388026
2008-01-31,1.0454401658545998,1.048535762388026
2008-02-01,1.0443554755753353,1.048535762388026
2008-02-04,1.0440066451409162,1.048535762388026
2008-02-05,1.0454986097288839,1.048535762388026
2008-02-06,1.0457229344302543,1.048535762388026
2008-02-07,1.0455755206121848,1.048535762388026
2008-02-08,1.0456720047204031,1.048535762388026
2008-02-11,1.0456720047204031,1.048535762388026
2008-02-12,1.045741741562639,1.048535762388026
2008-02-13,1.045741741562639,1.048535762388026
2008-02-14,1.045741741562639,1.048535762388026
2008-02-15,1.045741741562639,1.048535762388026
2008-02-18,1.046140687210497,1.048535762388026
2008-02-19,1.046140687210497,1.048535762388026
2008-02-20,1.046140687210497,1.048535762388026
2008-02-21,1.0469077419691986,1.048535762388026
2008-02-22,1.0469077419691986,1.048535762388026
2008-02-25,1.0469747605161803,1.048535762388026
2008-02-26,1.0469747605161803,1.048535762388026
2008-02-27,1.0465511035370465,1.048535762388026
2008-02-28,1.046040393753981,1.048535762388026
2008-02-29,1.046084887409324,1.048535762388026
2008-03-03,1.0457482832341216,1.048535762388026
2008-03-04,1.045668968457206,1.047852328252632
2008-03-05,1.0450321725097824,1.0460193685553643
2008-03-06,1.0433219618290355,1.0459878497711028
2008-03-07,1.0432882864520572,1.0462906982592868
2008-03-10,1.043572157963788,1.0464918440071007
2008-03-11,1.0447202600400267,1.0437399846357627
2008-03-12,1.0421588317780304,1.0427665209251353
2008-03-13,1.0412537415611804,1.0431685663911987
2008-03-14,1.0416388705743502,1.0427533343982915
2008-03-17,1.042310774340386,1.0439753887783982
2008-03-18,1.0463082900729879,1.0452073644436557
2008-03-19,1.048491853115411,1.0466845495308925
2008-03-20,1.049854592440124,1.0466539414317255
2008-03-21,1.049991927962325,1.0466539414317255
2008-03-24,1.049991927962325,1.0466539414317255
2008-03-25,1.049991927962325,1.0466539414317255
2008-03-26,1.049991927962325,1.0471455563768566
2008-03-27,1.0504454547573998,1.0471455563768566
2008-03-28,1.0504454547573998,1.0471455563768566
2008-03-31,1.0504454547573998,1.0471455563768566
2008-04-01,1.0504454547573998,1.0465831845987883
2008-04-02,1.0498735166225732,1.0466923547632776
2008-04-03,1.049984543851698,1.0475564858303947
2008-04-04,1.0508633744225884,1.0465233776221474
2008-04-07,1.0498126922853583,1.0462397979240745
2008-04-08,1.0495242886884577,1.0471621894557543
2008-04-09,1.0504623707771792,1.0470077293640938
2008-04-10,1.050305283205977,1.0480969830559563
2008-04-11,1.0514130659027126,1.0479399262707345
2008-04-14,1.0512533374662851,1.047123255399402
2008-04-15,1.050422774423949,1.047123255399402
2008-04-16,1.050422774423949,1.047123255399402
2008-04-17,1.050422774423949,1.047123255399402
2008-04-18,1.050422774423949,1.0475565018590225
2008-04-21,1.050863390723875,1.0475565018590225
2008-04-22,1.050863390723875,1.0475565018590225
2008-04-23,1.050863390723875,1.0475565018590225
2008-04-24,1.050863390723875,1.0473835356787111
2008-04-25,1.0506874822618693,1.0476421899308255
2008-04-28,1.0509505364126792,1.0478262474178166
2008-04-29,1.0511377248526326,1.0479348704164617
2008-04-30,1.05124819560822,1.0473798269623
2008-05-01,1.0506837104574696,1.0463344671418182
2008-05-02,1.0496205682990878,1.0469057085647198
2008-05-05,1.0506873632181497,1.0476835157128495
2008-05-06,1.051467574992313,1.047737034802524
2008-05-07,1.0515220044809888,1.0492292233820752
2008-05-08,1.0530328284152028,1.0515943445929887
2008-05-09,1.0555729611169158,1.0515943445929887
2008-05-12,1.0555729611169158,1.0515943445929887
2008-05-13,1.0555729611169158,1.0515943445929887
2008-05-14,1.0555729611169158,1.0515943445929887
2008-05-15,1.0555729611169158,1.0515943445929887
2008-05-16,1.0566338790586445,1.0515943445929887
2008-05-19,1.0564310673322341,1.0515943445929887
2008-05-20,1.0574274816592661,1.0515943445929887
2008-05-21,1.0574274816592661,1.0515943445929887
2008-05-22,1.0574274816592661,1.0515943445929887
2008-05-23,1.0578760417530566,1.0515943445929887
2008-05-26,1.0578760417530566,1.0515943445929887
2008-05-27,1.0575731408768816,1.0518640365565692
2008-05-28,1.0578334052678722,1.0516105261108033
2008-05-29,1.057588756740341,1.0519179749492853
2008-05-30,1.0578854581460702,1.0510981113800002
2008-06-02,1.0570942543974589,1.0508985393269505
2008-06-03,1.0552997917338738,1.0503855981427657
2008-06-04,1.0537515982409895,1.0519957744495436
2008-06-05,1.0564745908336046,1.0524452944769989
2008-06-06,1.0568763910589065,1.0520071180977317
2008-06-09,1.0566118014613832,1.0510458647047458
2008-06-10,1.0567821664556005,1.0515194891806765
2008-06-11,1.0567821664556005,1.0506152969993539
2008-06-12,1.0567821664556005,1.0506152969993539
2008-06-13,1.0567821664556005,1.0506152969993539
2008-06-16,1.0587174548739213,1.0506152969993539
2008-06-17,1.0587174548739213,1.0506152969993539
2008-06-18,1.0591894233255867,1.0506152969993539
2008-06-19,1.0586356304013824,1.0506152969993539
2008-06-20,1.059538292405941,1.0506152969993539
2008-06-23,1.059538292405941,1.0506152969993539
2008-06-24,1.059538292405941,1.0506152969993539
2008-06-25,1.059538292405941,1.0506152969993539
2008-06-26,1.059538292405941,1.0506152969993539
2008-06-27,1.059538292405941,1.0506152969993539
2008-06-30,1.059538292405941,1.0512809911396728
2008-07-01,1.059740972150341,1.0512809911396728
2008-07-02,1.0606496747788663,1.0512809911396728
2008-07-03,1.0606496747788663,1.0512809911396728
2008-07-04,1.0606496747788663,1.0512809911396728
2008-07-07,1.0606496747788663,1.0512809911396728
2008-07-08,1.0606496747788663,1.0512809911396728
2008-07-09,1.0606496747788663,1.050911841499683
2008-07-10,1.0606496747788663,1.050911841499683
2008-07-11,1.0606496747788663,1.050911841499683
2008-07-14,1.0606496747788663,1.0510896125628932
2008-07-15,1.0608304077373651,1.0510896125628932
2008-07-16,1.0608438852106425,1.052467781860111
2008-07-17,1.0622953759513374,1.0524557953631026
2008-07-18,1.0622953759513374,1.0517605785366237
2008-07-21,1.0622953759513374,1.0517605785366237
2008-07-22,1.063420606812083,1.0510439322028844
2008-07-23,1.062692020225747,1.050765870335457
2008-07-24,1.0624093254888298,1.0509820577524707
2008-07-25,1.0632336480343627,1.0510411128095414
2008-07-28,1.0641019334959783,1.0510411128095414
2008-07-29,1.0641019334959783,1.0512928155938075
2008-07-30,1.06427400933233,1.0510534434277121
2008-07-31,1.064037383979236,1.0494855557397857
2008-08-01,1.0622800110820885,1.0495094929563953
2008-08-04,1.0623915503189236,1.0495094929563953
2008-08-05,1.0606207623614923,1.0485503504764582
2008-08-06,1.0595609725990902,1.0483439527276108
2008-08-07,1.0587406234841832,1.0436959741946268
2008-08-08,1.0540557880689956,1.0417156023468477
2008-08-11,1.0512329345201576,1.041965105218266
2008-08-12,1.04951803994436,1.0419109704634646
2008-08-13,1.050810751790082,1.0411917515782463
2008-08-14,1.049851966760494,1.0393785555194912
2008-08-15,1.0488600542361328,1.0396787684406685
2008-08-18,1.0489100066654171,1.0404622186306753
2008-08-19,1.0496474397316002,1.0404789996106745
2008-08-20,1.0496637230696872,1.0413847456371077
2008-08-21,1.048393266479495,1.043097774534724
2008-08-22,1.052063623613988,1.043097774534724
2008-08-25,1.0512456541274018,1.043097774534724
2008-08-26,1.05156434353776,1.043097774534724
2008-08-27,1.051191018635134,1.043097774534724
2008-08-28,1.0508663927902757,1.04236273079525
2008-08-29,1.0496478483304013,1.0405266669236108
2008-09-01,1.0471247647826993,1.0400048208574129
2008-09-02,1.046646235785417,1.0392568485432347
2008-09-03,1.045909589304544,1.037504694873385
2008-09-04,1.0441604478079005,1.038187235488611
2008-09-05,1.044716842000262,1.0368910469990302
2008-09-08,1.0433724716107426,1.0365193543714193
2008-09-09,1.0419400487321129,1.0351708342984496
2008-09-10,1.0414673757972377,1.034125183832817
2008-09-11,1.039804740583828,1.036062830989259
2008-09-12,1.0426709836018444,1.0372499419482706
2008-09-15,1.0426974199668546,1.0344237010711579
2008-09-16,1.040861494708087,1.0354569087201007
2008-09-17,1.0409073996636886,1.0375715031689048
2008-09-18,1.0425899852169658,1.0381979319837311
2008-09-19,1.0427775802451194,1.0400856746580969
2008-09-22,1.0446660616640198,1.0417976686359005
2008-09-23,1.0450020401078994,1.0418203310763694
2008-09-24,1.0450278846035825,1.0410559489432982
2008-09-25,1.0445368391856042,1.0409199743004849
2008-09-26,1.0443817722115059,1.0457255990841938
2008-09-29,1.0459453642003311,1.0464677423022588
2008-09-30,1.0423626623840652,1.0453787059331985
2008-10-01,1.0402931511283162,1.042892345629743
2008-10-02,1.0367393045728817,1.042694655855843
2008-10-03,1.035391729804543,1.0362336521788436
2008-10-06,1.0252785910223878,1.0393183178542489
2008-10-07,1.0282166360316092,1.0432699004546118
2008-10-08,1.031959238596064,1.0424375807479132
2008-10-09,1.0299841167102017,1.0417243639839713
2008-10-10,1.026764043400303,1.0431803656301735
2008-10-13,1.0299455505872297,1.0431803656301735
2008-10-14,1.0288201890292616,1.0431803656301735
2008-10-15,1.0260399668796951,1.0447839378785797
2008-10-16,1.024003054393041,1.0450173306008297
2008-10-17,1.0232475811692323,1.0425010782371682
2008-10-20,1.0205299064900166,1.0477001271981814
2008-10-21,1.0144375255062537,1.0417901607888902
2008-10-22,1.0063008673411964,1.0511739570986611
2008-10-23,1.0161677116627192,1.0592710562797454
2008-10-24,1.0246359434011312,1.0629353216219475
2008-10-27,1.023167382524812,1.074292614562034
2008-10-28,1.0380324686184927,1.0810544187321542
2008-10-29,1.0389694484485146,1.0783270134035492
2008-10-30,1.0389694484485146,1.0783270134035492
2008-10-31,1.0416832452852605,1.0783270134035492
2008-11-03,1.0416832452852605,1.0792597248282707
2008-11-04,1.0425802297757534,1.0841647846657763
2008-11-05,1.042279052501573,1.0871281665838763
2008-11-06,1.042279052501573,1.0854582547956122
2008-11-07,1.042279052501573,1.0879035606153187
2008-11-10,1.0431302803453615,1.0903323861393834
2008-11-11,1.0431302803453615,1.0922600066374
2008-11-12,1.0449183581889705,1.0922600066374
2008-11-13,1.0413017126055415,1.1010867696756343
2008-11-14,1.0458910247053828,1.1025323175212334
2008-11-17,1.0472306800436326,1.1046217785706522
2008-11-18,1.0488923698039587,1.1089576128461769
2008-11-19,1.0529765364154473,1.1161311356579224
2008-11-20,1.0578066893061966,1.1161311356579224
2008-11-21,1.0578066893061966,1.1161311356579224
2008-11-24,1.0578066893061966,1.115086065246563
2008-11-25,1.0568539242693913,1.1214327730953904
2008-11-26,1.060876755084633,1.12021963312492
2008-11-27,1.060876755084633,1.1227630438216307
2008-11-28,1.060876755084633,1.126452662628372
2008-12-01,1.060876755084633,1.126452662628372
2008-12-02,1.060876755084633,1.1261676168653767
2008-12-03,1.060876755084633,1.1261676168653767
2008-12-04,1.060876755084633,1.1288596041703352
2008-12-05,1.060876755084633,1.1241154491194383
2008-12-08,1.0566915540404789,1.126510880432057
2008-12-09,1.0588047568180476,1.126510880432057
2008-12-10,1.0588047568180476,1.1257157628461334
2008-12-11,1.0588047568180476,1.1275843166082171
2008-12-12,1.0604531584980588,1.1251044587054184
2008-12-15,1.0604531584980588,1.1231399821259023
2008-12-16,1.0570042345704458,1.116984565200265
2008-12-17,1.0402731250122743,1.1329632295110335
2008-12-18,1.0553358316148886,1.143339004700056
2008-12-19,1.0631148891832856,1.144568610172401
2008-12-22,1.064002755441643,1.1466043374404875
2008-12-23,1.064184087226652,1.144818506001206
2008-12-24,1.0636076780539758,1.1424757789723183
2008-12-25,1.0639386917939488,1.143652642274273
2008-12-26,1.0627974791693642,1.1386438212245151
2008-12-29,1.0603318371769572,1.1403420446981147
2008-12-30,1.0616287578154788,1.142778887797128
2008-12-31,1.0625272779964152,1.1429120817950575
2009-01-01,1.0625272779964152,1.1429120817950575
2009-01-02,1.0626289972621816,1.1472630857274173
2009-01-05,1.0626289972621816,1.1472630857274173
2009-01-06,1.0626289972621816,1.1487841833471986
2009-01-07,1.0626289972621816,1.1487841833471986
2009-01-08,1.0626289972621816,1.1499263155394968
2009-01-09,1.0626289972621816,1.152444999669274
2009-01-12,1.0626289972621816,1.152444999669274
2009-01-13,1.0626289972621816,1.152444999669274
2009-01-14,1.0619377224960762,1.1528031014595956
2009-01-15,1.0619377224960762,1.1548721340258958
2009-01-16,1.0619377224960762,1.1548721340258958
2009-01-19,1.0619377224960762,1.1548721340258958
2009-01-20,1.0619377224960762,1.157136193038441
2009-01-21,1.0641446850154348,1.157136193038441
2009-01-22,1.0641446850154348,1.157136193038441
2009-01-23,1.0641446850154348,1.157136193038441
2009-01-26,1.0641446850154348,1.1574666091042667
2009-01-27,1.064466768436861,1.1574666091042667
2009-01-28,1.064466768436861,1.1574666091042667
2009-01-29,1.064466768436861,1.1574666091042667
2009-01-30,1.064466768436861,1.156202903706158
2009-02-02,1.0632349319724916,1.160400975876146
2009-02-03,1.0673271344642943,1.160400975876146
2009-02-04,1.065329037127423,1.160400975876146
2009-02-05,1.0660575307230298,1.1623214996781357
2009-02-06,1.0721095503052844,1.1654032418939801
2009-02-09,1.0735802043373324,1.1639568379753413
2009-02-10,1.0718398232235318,1.1646197816406516
2009-02-11,1.0712510774580224,1.1628408939056507
2009-02-12,1.0682844948765995,1.1621397105387647
2009-02-13,1.068517073128917,1.1621397105387647
2009-02-16,1.067966654853032,1.1621397105387647
2009-02-17,1.0626566494514416,1.1615249604359377
2009-02-18,1.0618637868587948,1.1609837293509644
2009-02-19,1.0613396432583868,1.1620960263554587
2009-02-20,1.0624168233628657,1.1604171829621663
2009-02-23,1.0607909835966136,1.1577714546866889
2009-02-24,1.0582287849673935,1.156852243721405
2009-02-25,1.057338594883611,1.155469914638298
2009-02-26,1.0559999080219646,1.1565934385235475
2009-02-27,1.0570879605575798,1.1567396304345514
2009-03-02,1.057229536968676,1.155872531599934
2009-03-03,1.056389813756717,1.1546809668936004
2009-03-04,1.0552358685517267,1.1559666955129528
2009-03-05,1.0564810047724742,1.155737595760416
2009-03-06,1.0562591380458926,1.1550289319881895
2009-03-09,1.0555728478615958,1.15524255362539
2009-03-10,1.0557797251403702,1.15524255362539
2009-03-11,1.0557797251403702,1.15524255362539
2009-03-12,1.0557797251403702,1.15524255362539
2009-03-13,1.0557797251403702,1.15524255362539
2009-03-16,1.0557797251403702,1.1554238911517904
2009-03-17,1.0557797251403702,1.1577879608281043
