Date,Model,Signal,Forward_10d_Return,Hit,Attribution_Method,Attribution_Method,Largest_Attribution_Driver,Largest_Attribution_Value,Largest_Attribution_Abs,Driver_1_Name,Driver_1_Beta,Driver_1_SHAP,Driver_2_Name,Driver_2_Beta,Driver_2_SHAP,Driver_3_Name,Driver_3_Beta,Driver_3_SHAP
2023-05-09,OLS,SELL,-0.01751505199781067,True,BETA,BETA,Real 2y yield,0.705823039094228,0.705823039094228,MSCI World ex-US,0.2704645284096512,,Gold,0.23578774032623762,,Real 2y yield,0.705823039094228,
2023-06-15,OLS,SELL,-0.007309273640931924,True,BETA,BETA,2y yield,1.5696430429794022,1.5696430429794022,MSCI World ex-US,0.28451518561175654,,Gold,0.19806474802322313,,2y yield,1.5696430429794022,
2023-07-12,OLS,SELL,-0.0038637793153023514,True,BETA,BETA,2y yield,1.8226707951590486,1.8226707951590486,MSCI World ex-US,0.2832051697974248,,Gold,0.19146659560646312,,2y yield,1.8226707951590486,
2023-11-17,OLS,SELL,-0.0028401282638569336,True,BETA,BETA,2y yield,2.9589009959576225,2.9589009959576225,MSCI World ex-US,0.20388914518285503,,2y yield,2.9589009959576225,,Copper LME,0.07430407687577212,
2024-03-01,OLS,BUY,0.004798375934299104,True,BETA,BETA,2y yield,2.438454623643343,2.438454623643343,MSCI World ex-US,0.22129719158458483,,2y yield,2.438454623643343,,Gold,0.09911769491093203,
2024-07-17,OLS,SELL,-0.010330011884084556,True,BETA,BETA,2y yield,2.792169481210146,2.792169481210146,2y yield,2.792169481210146,,MSCI World ex-US,0.20290192048875624,,Gold,0.08424344335338706,
2024-08-19,OLS,SELL,-0.0011727559765449813,True,BETA,BETA,5y yield,3.1789948434749054,3.1789948434749054,5y yield,3.1789948434749054,,MSCI World ex-US,0.13702548361526237,,Gold,0.07247277628903441,
2024-08-23,OLS,SELL,-0.009649749821300846,True,BETA,BETA,5y yield,3.162171767946005,3.162171767946005,5y yield,3.162171767946005,,MSCI World ex-US,0.13768938227398142,,Gold,0.07240576780666017,
2024-12-17,OLS,SELL,-0.013058812315317692,True,BETA,BETA,Real 2y yield,1.9835876504249221,1.9835876504249221,Real 2y yield,1.9835876504249221,,MSCI World ex-US,0.10787411029959248,,Copper LME,0.07485696870390238,
2024-12-20,OLS,SELL,-0.011697027804410398,True,BETA,BETA,Real 2y yield,2.098374877825236,2.098374877825236,Real 2y yield,2.098374877825236,,MSCI World ex-US,0.10080942568667256,,Copper LME,0.07316088522384127,
2025-03-07,OLS,SELL,-0.001384657989476401,True,BETA,BETA,5y yield,4.16591454954962,4.16591454954962,5y yield,4.16591454954962,,MSCI World ex-US,0.0799556603011599,,Copper LME,0.06383825093901327,
2001-12-18,RidgeCV,SELL,-0.015930965814802578,True,BETA,BETA,Gold,0.24133822891287995,0.24133822891287995,Gold,0.24133822891287995,,MSCI World - Wilshire,0.21654175049392876,,,,
2002-01-02,RidgeCV,SELL,-0.022362448798848633,True,BETA,BETA,Gold,0.2462262000349184,0.2462262000349184,Gold,0.2462262000349184,,MSCI World - Wilshire,0.1659937532947489,,,,
2002-02-05,RidgeCV,BUY,0.009911259651953275,True,BETA,BETA,Gold,0.21991955676249272,0.21991955676249272,Gold,0.21991955676249272,,MSCI World - Wilshire,0.16785376708663338,,,,
2002-02-07,RidgeCV,BUY,0.0002298322224776328,True,BETA,BETA,Gold,0.21084467895940803,0.21084467895940803,Gold,0.21084467895940803,,MSCI World - Wilshire,0.17546726973897397,,,,
2002-03-14,RidgeCV,SELL,-0.012804532577903704,True,BETA,BETA,Local Index,-0.18180380425812884,0.18180380425812884,Local Index,-0.18180380425812884,,Gold,0.17036651701563163,,,,
2002-07-15,RidgeCV,SELL,-0.021242644858880944,True,BETA,BETA,MSCI World - Wilshire,0.2100171161782502,0.2100171161782502,MSCI World - Wilshire,0.2100171161782502,,Gold,0.16057359289273135,,,,
2002-07-25,RidgeCV,SELL,-0.03751990445859865,True,BETA,BETA,Gold,0.17218669492170108,0.17218669492170108,MSCI World - Dow Jones,0.16307124227941117,,Gold,0.17218669492170108,,,,
2002-09-13,RidgeCV,BUY,0.00915826301708167,True,BETA,BETA,MSCI World - Dow Jones,0.19092350727510846,0.19092350727510846,MSCI World - Dow Jones,0.19092350727510846,,Gold,0.1597706899920768,,,,
2003-01-29,RidgeCV,SELL,-0.011441225318324588,True,BETA,BETA,Gold,0.17125462585247497,0.17125462585247497,Gold,0.17125462585247497,,MSCI World - S&P500,0.16492887692268596,,2y yield,0.03279324398867401,
2003-03-17,RidgeCV,BUY,0.026810912511759044,True,BETA,BETA,Gold,0.23554352440199433,0.23554352440199433,Gold,0.23554352440199433,,MSCI World - Dow Jones,0.10743103695230534,,2y yield,0.08337028656384574,
2003-03-21,RidgeCV,BUY,0.019952494061757697,True,BETA,BETA,Gold,0.23485812094256983,0.23485812094256983,Gold,0.23485812094256983,,MSCI World - Dow Jones,0.10861213940761805,,2y yield,0.08454177626513236,
2003-05-15,RidgeCV,BUY,0.045933602669945506,True,BETA,BETA,Gold,0.23306324668731476,0.23306324668731476,Gold,0.23306324668731476,,MSCI World - Dow Jones,0.10090260018254413,,2y yield,0.06996555145921353,
2004-01-06,RidgeCV,SELL,-0.011470773098680054,True,BETA,BETA,Gold,0.31402440364529954,0.31402440364529954,Local Index,-0.26751110461522015,,Gold,0.31402440364529954,,,,
2004-03-17,RidgeCV,BUY,0.006455830677453589,True,BETA,BETA,Gold,0.4383628651871049,0.4383628651871049,Gold,0.4383628651871049,,Local Index,-0.23952440447414106,,,,
2004-11-26,RidgeCV,SELL,-0.005339550274498062,True,BETA,BETA,Gold,0.48936163330141286,0.48936163330141286,Gold,0.48936163330141286,,MSCI World ex-US,0.03900327208888311,,10y yield,0.15636950611074898,
2004-12-03,RidgeCV,SELL,-0.01092611862643078,True,BETA,BETA,Gold,0.48932353633589515,0.48932353633589515,Gold,0.48932353633589515,,MSCI World ex-US,0.035719624192962554,,10y yield,0.1517387264224213,
2005-01-18,RidgeCV,BUY,0.0020737327188939947,True,BETA,BETA,Gold,0.41731761216929864,0.41731761216929864,Gold,0.41731761216929864,,MSCI World ex-US,0.059781824669837835,,10y yield,0.11726563604416859,
2005-02-07,RidgeCV,BUY,0.024457160774476572,True,BETA,BETA,Gold,0.40952469391251184,0.40952469391251184,Gold,0.40952469391251184,,MSCI World ex-US,0.06258156033601828,,10y yield,0.10401149056195913,
2005-05-31,RidgeCV,SELL,-0.022106631989596837,True,BETA,BETA,Gold,0.42609248353285795,0.42609248353285795,Gold,0.42609248353285795,,MSCI World ex-US,0.08815022850974158,,,,
2005-12-15,RidgeCV,SELL,-0.011603639702813306,True,BETA,BETA,Gold,0.2002178659552762,0.2002178659552762,Gold,0.2002178659552762,,MSCI World ex-US,0.16748092451679308,,,,
2006-01-23,RidgeCV,SELL,-0.027626553993661984,True,BETA,BETA,Gold,0.16467254581645965,0.16467254581645965,MSCI World ex-US,0.15330028318402725,,Gold,0.16467254581645965,,,,
2006-03-15,RidgeCV,SELL,-0.0037285607755407346,True,BETA,BETA,MSCI World ex-US,0.1426590614227444,0.1426590614227444,MSCI World ex-US,0.1426590614227444,,Gold,0.12974910093978814,,2y yield,0.06889823884936905,
2006-07-25,RidgeCV,BUY,0.020354615568100476,True,BETA,BETA,MSCI World ex-US,0.11581330132290704,0.11581330132290704,Real 2y yield,0.10846744494547776,,MSCI World ex-US,0.11581330132290704,,Gold,0.10386022970184479,
2006-07-27,RidgeCV,BUY,0.0075602457079855245,True,BETA,BETA,MSCI World ex-US,0.1157121927996035,0.1157121927996035,Real 2y yield,0.11477166527373885,,MSCI World ex-US,0.1157121927996035,,Gold,0.10440676321807803,
2006-08-02,RidgeCV,BUY,0.004066630171267738,True,BETA,BETA,Gold,0.11652014962205627,0.11652014962205627,Real 2y yield,0.10566256656884215,,MSCI World - Dow Jones,0.10684151456818937,,Gold,0.11652014962205627,
2006-10-13,RidgeCV,BUY,0.01822105010788766,True,BETA,BETA,2y yield,0.14016547590366427,0.14016547590366427,2y yield,0.14016547590366427,,MSCI World ex-US,0.09787698928327758,,Gold,0.09076310123065093,
2007-04-24,RidgeCV,SELL,-0.00711143695014671,True,BETA,BETA,Gold,0.1630707560779046,0.1630707560779046,Gold,0.1630707560779046,,2y yield,0.12730353986971077,,MSCI World - Dow Jones,0.05471817958465928,
2007-06-26,RidgeCV,BUY,0.021701969528056475,True,BETA,BETA,Gold,0.1590429929834722,0.1590429929834722,Gold,0.1590429929834722,,MSCI World ex-US,0.07858298780172837,,2y yield,0.13646247390422545,
2007-06-28,RidgeCV,BUY,0.02528069001412736,True,BETA,BETA,Gold,0.1625917401578853,0.1625917401578853,Gold,0.1625917401578853,,MSCI World ex-US,0.07212136402558693,,2y yield,0.13722765242394905,
2007-07-12,RidgeCV,SELL,-0.003045906157081668,True,BETA,BETA,Gold,0.16637569752105633,0.16637569752105633,Gold,0.16637569752105633,,MSCI World ex-US,0.06656002140374455,,2y yield,0.13425444075261325,
2007-08-13,RidgeCV,BUY,0.002497612576213948,True,BETA,BETA,Gold,0.17201472799100387,0.17201472799100387,Gold,0.17201472799100387,,MSCI World ex-US,0.06253977758738752,,5y yield,0.09163692226887771,
2007-08-20,RidgeCV,BUY,0.011132551580822492,True,BETA,BETA,Gold,0.17346309169981705,0.17346309169981705,Gold,0.17346309169981705,,MSCI World ex-US,0.056275237454109055,,5y yield,0.0849971350342483,
2007-09-04,RidgeCV,BUY,0.02785740536567438,True,BETA,BETA,Gold,0.2079822840284226,0.2079822840284226,Gold,0.2079822840284226,,MSCI World ex-US,0.04336145709276657,,10y yield,0.07785083722889555,
2007-11-26,RidgeCV,SELL,-0.01075847229693383,True,BETA,BETA,Gold,0.18443200777322138,0.18443200777322138,Gold,0.18443200777322138,,MSCI World ex-US,0.04902271175138214,,,,
2007-12-14,RidgeCV,BUY,0.020375632406958166,True,BETA,BETA,Gold,0.2209643619065159,0.2209643619065159,Gold,0.2209643619065159,,MSCI World ex-US,0.038587000879501766,,,,
2008-02-08,RidgeCV,BUY,0.022269718698290086,True,BETA,BETA,Gold,0.25369346969974266,0.25369346969974266,Gold,0.25369346969974266,,MSCI World ex-US,0.04170603661937734,,5y yield,0.058146157783586484,
2008-09-04,RidgeCV,BUY,0.001605584642233815,True,BETA,BETA,Gold,0.27736922461838204,0.27736922461838204,Gold,0.27736922461838204,,MSCI World - Dow Jones,0.08797189669445656,,3m1m forward OIS,0.0756871858305807,
2008-10-24,RidgeCV,BUY,0.007525944704111609,True,BETA,BETA,Gold,0.2793747264247387,0.2793747264247387,Gold,0.2793747264247387,,MSCI World ex-US,0.13097732925912176,,Real 2y yield,0.08477283501717796,
2008-12-17,RidgeCV,SELL,-0.031137309292649018,True,BETA,BETA,Gold,0.30816876323221054,0.30816876323221054,Gold,0.30816876323221054,,MSCI World ex-US,0.21615112738879463,,Real 2y yield,0.0531347935688706,
2009-05-22,RidgeCV,SELL,-0.0021431633090440716,True,BETA,BETA,BCOM Index,0.24235606693135833,0.24235606693135833,BCOM Index,0.24235606693135833,,MSCI World ex-US,0.2411258705828952,,Real 2y yield,0.09069901103696987,
2009-07-23,RidgeCV,BUY,0.014282684013293023,True,BETA,BETA,BCOM Index,0.25422205126613884,0.25422205126613884,BCOM Index,0.25422205126613884,,MSCI World ex-US,0.23519163180745764,,Real 2y yield,0.09074173508315993,
2009-08-07,RidgeCV,BUY,0.010082493125572967,True,BETA,BETA,MSCI World ex-US,0.24657745773940723,0.24657745773940723,BCOM Index,0.2370116664860541,,MSCI World ex-US,0.24657745773940723,,Real 2y yield,0.08844032892750238,
2009-11-25,RidgeCV,SELL,-0.026959164794502555,True,BETA,BETA,MSCI World ex-US,0.38691526112084523,0.38691526112084523,MSCI World ex-US,0.38691526112084523,,BCOM Index,0.19053368732615533,,,,
2009-12-29,RidgeCV,BUY,0.009196042914866975,True,BETA,BETA,MSCI World ex-US,0.293004176741294,0.293004176741294,MSCI World ex-US,0.293004176741294,,BCOM Index,0.26371531167188206,,2y yield,0.1863951957167078,
2010-03-25,RidgeCV,BUY,0.006630000753409249,True,BETA,BETA,MSCI World ex-US,0.3336352338222133,0.3336352338222133,MSCI World ex-US,0.3336352338222133,,Oil,0.2449465874759566,,2y yield,0.19079106190466052,
2010-05-18,RidgeCV,BUY,0.0022127520078676355,True,BETA,BETA,MSCI World ex-US,0.2628116631463731,0.2628116631463731,Oil,0.24808174194705743,,MSCI World ex-US,0.2628116631463731,,2y yield,0.1660082661953754,
2010-05-21,RidgeCV,SELL,-0.04797136038186145,True,BETA,BETA,BCOM Index,0.34636343391053426,0.34636343391053426,BCOM Index,0.34636343391053426,,MSCI World ex-US,0.1395774860348553,,2y yield,0.1251127756650099,
2010-06-03,RidgeCV,BUY,0.01858094220175932,True,BETA,BETA,BCOM Index,0.3146068143466372,0.3146068143466372,BCOM Index,0.3146068143466372,,MSCI World ex-US,0.15272198404789242,,6m1m forward OIS,0.1310341830538197,
2010-09-14,RidgeCV,BUY,0.04516079396830275,True,BETA,BETA,BCOM Index,0.21406600260940564,0.21406600260940564,BCOM Index,0.21406600260940564,,MSCI World ex-US,0.18912178067073562,,6m1m forward OIS,0.17664803960277276,
2010-11-30,RidgeCV,BUY,0.030424401139952373,True,BETA,BETA,MSCI World ex-US,0.2431122918048641,0.2431122918048641,MSCI World ex-US,0.2431122918048641,,Oil,0.12540823076422186,,6m1m forward OIS,0.1857357959120446,
2011-04-27,RidgeCV,SELL,-0.04030294833648895,True,BETA,BETA,MSCI World ex-US,0.3083317503874398,0.3083317503874398,MSCI World ex-US,0.3083317503874398,,Oil,0.04334514200004714,,6m1m forward OIS,0.17268288263023113,
2011-05-24,RidgeCV,BUY,0.0419148936170215,True,BETA,BETA,MSCI World ex-US,0.3346826613881392,0.3346826613881392,MSCI World ex-US,0.3346826613881392,,6m1m forward OIS,0.18920982816677984,,BCOM Index,0.056956099593731976,
2013-01-01,RidgeCV,BUY,0.007724931838836602,True,BETA,BETA,MSCI World ex-US,0.24935738841138022,0.24935738841138022,MSCI World ex-US,0.24935738841138022,,1y1m forward OIS,0.19050367789382672,,Copper LME,0.13824305279198218,
2013-04-12,RidgeCV,SELL,-0.00632959658354304,True,BETA,BETA,MSCI World ex-US,0.20503839641705796,0.20503839641705796,MSCI World ex-US,0.20503839641705796,,Copper LME,0.1710993803509939,,1y1m forward OIS,0.1675665444603751,
2013-06-06,RidgeCV,SELL,-0.001962856711460015,True,BETA,BETA,1y1m forward OIS,0.20303998270121051,0.20303998270121051,1y1m forward OIS,0.20303998270121051,,MSCI World ex-US,0.18715887895371636,,BCOM Index,0.12481757331215744,
2013-06-12,RidgeCV,SELL,-0.024368298717852732,True,BETA,BETA,1y1m forward OIS,0.20277880871727397,0.20277880871727397,MSCI World ex-US,0.17359974420655194,,1y1m forward OIS,0.20277880871727397,,BCOM Index,0.1221085582623101,
2013-07-02,RidgeCV,BUY,0.01409969951460055,True,BETA,BETA,1y1m forward OIS,0.17891577985758023,0.17891577985758023,1y1m forward OIS,0.17891577985758023,,MSCI World ex-US,0.1391645735547746,,BCOM Index,0.11016951382883002,
2013-07-04,RidgeCV,BUY,0.01509989159052183,True,BETA,BETA,1y1m forward OIS,0.17868693462289706,0.17868693462289706,1y1m forward OIS,0.17868693462289706,,MSCI World ex-US,0.1368289043541967,,BCOM Index,0.11313426014979067,
2013-07-09,RidgeCV,BUY,0.034582583522416055,True,BETA,BETA,1y1m forward OIS,0.18404577796809934,0.18404577796809934,1y1m forward OIS,0.18404577796809934,,MSCI World ex-US,0.12574755062763446,,BCOM Index,0.12306431579536767,
2013-12-03,RidgeCV,BUY,0.01324698263173385,True,BETA,BETA,6m1m forward OIS,0.16705585438684856,0.16705585438684856,6m1m forward OIS,0.16705585438684856,,BCOM Index,0.12877686668615174,,Local - S&P500,-0.11903778739676658,
2013-12-18,RidgeCV,BUY,0.005699671172817,True,BETA,BETA,6m1m forward OIS,0.16476764043549205,0.16476764043549205,6m1m forward OIS,0.16476764043549205,,BCOM Index,0.13165215028053404,,Local - S&P500,-0.11893078959623858,
2014-03-06,RidgeCV,SELL,-0.005915879085203191,True,BETA,BETA,5y yield,0.1396308426733519,0.1396308426733519,5y yield,0.1396308426733519,,Gold,0.10983343926563026,,Local - S&P500,-0.07613520314454408,
2014-10-10,RidgeCV,BUY,0.0034051314539118582,True,BETA,BETA,5y yield,0.08692448866981534,0.08692448866981534,5y yield,0.08692448866981534,,Gold,0.06425265821868181,,Local - Wilshire,-0.05705644352517311,
2015-01-22,RidgeCV,BUY,0.009765968678514758,True,BETA,BETA,6m1m forward OIS,0.17325456815949858,0.17325456815949858,6m1m forward OIS,0.17325456815949858,,Local Index,-0.08627409076094096,,Gold,0.06385093873820091,
2015-05-06,RidgeCV,SELL,-0.02229664228430428,True,BETA,BETA,6m1m forward OIS,0.23503843344931977,0.23503843344931977,6m1m forward OIS,0.23503843344931977,,Local - Wilshire,-0.1897575670650591,,Gold,0.04492925075014471,
2015-05-13,RidgeCV,SELL,-0.039633609300686934,True,BETA,BETA,6m1m forward OIS,0.2368784388317323,0.2368784388317323,6m1m forward OIS,0.2368784388317323,,Local - Wilshire,-0.19469765827859983,,Gold,0.045043479698142076,
2015-07-14,RidgeCV,BUY,0.004632573349078184,True,BETA,BETA,6m1m forward OIS,0.24053545556038922,0.24053545556038922,6m1m forward OIS,0.24053545556038922,,Local - S&P500,-0.18691593184506228,,Gold,0.0726053584594461,
2015-12-28,RidgeCV,SELL,-0.009938001458789092,True,BETA,BETA,1y1m forward OIS,0.25673051785449696,0.25673051785449696,1y1m forward OIS,0.25673051785449696,,Local Index,-0.24684763880889665,,Gold,0.08858814267510406,
2016-01-20,RidgeCV,BUY,0.01974288337924701,True,BETA,BETA,1y1m forward OIS,0.2957707484177986,0.2957707484177986,1y1m forward OIS,0.2957707484177986,,Gold,0.1273204793207212,,Local Index,-0.19898802273411698,
2016-06-03,RidgeCV,SELL,-0.007917656373713444,True,BETA,BETA,5y yield,0.21214773216912727,0.21214773216912727,5y yield,0.21214773216912727,,Gold,0.12220098857210948,,Local Index,-0.15432728728654235,
2016-06-23,RidgeCV,SELL,-0.028282828282828243,True,BETA,BETA,5y yield,0.22360682391845874,0.22360682391845874,5y yield,0.22360682391845874,,Gold,0.13007926011878979,,Local Index,-0.13655548774146356,
2016-06-30,RidgeCV,BUY,0.0012605798667386647,True,BETA,BETA,5y yield,0.17753188443641307,0.17753188443641307,5y yield,0.17753188443641307,,Gold,0.09904411525527287,,Local Index,-0.09461810644992635,
2016-10-14,RidgeCV,BUY,0.0011848341232227888,True,BETA,BETA,1y1m forward OIS,0.16426339614322902,0.16426339614322902,1y1m forward OIS,0.16426339614322902,,Gold,0.11713700034540717,,MSCI World - Wilshire,0.12609536070434973,
2016-12-05,RidgeCV,SELL,-0.03363062058714239,True,BETA,BETA,MSCI World - S&P500,0.12032555996140486,0.12032555996140486,5y yield,0.10730711490435889,,Gold,0.11952853685124358,,MSCI World - S&P500,0.12032555996140486,
2017-05-17,RidgeCV,BUY,0.007617169997311768,True,BETA,BETA,MSCI World - S&P500,0.24458306154147894,0.24458306154147894,MSCI World - S&P500,0.24458306154147894,,2y yield,0.14544391426136813,,Gold,0.0867627053443717,
2017-08-17,RidgeCV,BUY,0.01595154823850553,True,BETA,BETA,Gold,0.22537804882356488,0.22537804882356488,Gold,0.22537804882356488,,Real 2y yield,0.1551770156034875,,MSCI World - S&P500,0.20044928084995484,
2017-10-30,RidgeCV,BUY,0.0013732726804567275,True,BETA,BETA,5y yield,0.19813874559094438,0.19813874559094438,Gold,0.13861017698773512,,5y yield,0.19813874559094438,,MSCI World - S&P500,0.1585307364662579,
2018-01-23,RidgeCV,BUY,0.006341979022684852,True,BETA,BETA,5y yield,0.19902948561978576,0.19902948561978576,5y yield,0.19902948561978576,,Gold,0.13067291765361197,,MSCI World - Wilshire,0.11839454315190451,
2018-01-31,RidgeCV,BUY,0.002980505880457507,True,BETA,BETA,5y yield,0.18460744084646616,0.18460744084646616,5y yield,0.18460744084646616,,Gold,0.14429579719502503,,MSCI World - Wilshire,0.11612531780846566,
2018-02-05,RidgeCV,BUY,0.0032344141667339787,True,BETA,BETA,5y yield,0.1575145042725906,0.1575145042725906,Gold,0.15602620598284514,,5y yield,0.1575145042725906,,MSCI World - Wilshire,0.11603195547795647,
2018-02-07,RidgeCV,BUY,0.0016307893020222064,True,BETA,BETA,Gold,0.1559720408346972,0.1559720408346972,Gold,0.1559720408346972,,5y yield,0.1363964879598518,,MSCI World ex-US,0.11386956371654508,
2018-04-17,RidgeCV,SELL,-0.0304769603880356,True,BETA,BETA,Gold,0.19913331353485691,0.19913331353485691,Gold,0.19913331353485691,,5y yield,0.062319389860073356,,Local Index,-0.08351914438203657,
2018-05-23,RidgeCV,BUY,0.006582884500299313,True,BETA,BETA,Gold,0.21407266797100719,0.21407266797100719,Gold,0.21407266797100719,,5y yield,0.034086569192767945,,Local Index,-0.09355221537056116,
2018-06-14,RidgeCV,BUY,8.644536652835377e-05,True,BETA,BETA,Gold,0.2016233988569657,0.2016233988569657,Gold,0.2016233988569657,,Local - S&P500,-0.11084695259051076,,5y yield,0.06477528225461829,
2018-07-10,RidgeCV,SELL,-0.004853542234332431,True,BETA,BETA,Gold,0.1989176004136562,0.1989176004136562,Gold,0.1989176004136562,,Local - Dow Jones,-0.12115805888881434,,5y yield,0.06589969353494259,
2018-07-13,RidgeCV,SELL,-0.0023962344886607756,True,BETA,BETA,Gold,0.1999421843510936,0.1999421843510936,Gold,0.1999421843510936,,Local - Dow Jones,-0.12139409361871151,,5y yield,0.06093489911880918,
2018-07-20,RidgeCV,SELL,-0.013306038894575267,True,BETA,BETA,Gold,0.1988968860891349,0.1988968860891349,Gold,0.1988968860891349,,Local - Dow Jones,-0.11872901151857576,,5y yield,0.06184017527472323,
2018-10-24,RidgeCV,BUY,0.002984550561797805,True,BETA,BETA,Gold,0.18909647801875146,0.18909647801875146,Gold,0.18909647801875146,,MSCI World ex-US,0.06931717073793062,,1y1m forward OIS,0.05647758681779771,
2018-11-02,RidgeCV,BUY,0.002370916754478314,True,BETA,BETA,Gold,0.19147105762627584,0.19147105762627584,Gold,0.19147105762627584,,MSCI World ex-US,0.07318033108699107,,1y1m forward OIS,0.056742355418157066,
2018-11-08,RidgeCV,BUY,0.0035201971310392377,True,BETA,BETA,Gold,0.18997993512986486,0.18997993512986486,Gold,0.18997993512986486,,MSCI World ex-US,0.07215382120650472,,1y1m forward OIS,0.0553287193366234,
2018-11-12,RidgeCV,BUY,0.009805669459796773,True,BETA,BETA,Gold,0.1908122068164766,0.1908122068164766,Gold,0.1908122068164766,,MSCI World ex-US,0.06818122902484967,,1y1m forward OIS,0.05589929544447064,
2019-04-12,RidgeCV,SELL,-0.013098504292415214,True,BETA,BETA,Gold,0.1548860456333555,0.1548860456333555,Gold,0.1548860456333555,,MSCI World ex-US,0.10255349602395039,,1y1m forward OIS,0.07051339334897701,
2019-04-17,RidgeCV,SELL,-0.00885269121813037,True,BETA,BETA,Gold,0.15146004923183629,0.15146004923183629,Gold,0.15146004923183629,,MSCI World ex-US,0.10259681795311677,,1y1m forward OIS,0.06933992538804251,
2019-06-14,RidgeCV,BUY,0.014721627408993632,True,BETA,BETA,Gold,0.15351915465186286,0.15351915465186286,Gold,0.15351915465186286,,MSCI World ex-US,0.10403158174050665,,5y yield,0.050428293322626855,
2019-06-18,RidgeCV,BUY,0.008129355011613493,True,BETA,BETA,Gold,0.15196333352678948,0.15196333352678948,Gold,0.15196333352678948,,MSCI World ex-US,0.10144872327026334,,5y yield,0.053415006722227716,
2019-08-30,RidgeCV,BUY,0.008286286650883268,True,BETA,BETA,Gold,0.14715368180080285,0.14715368180080285,Gold,0.14715368180080285,,10y yield,0.039040156173271355,,MSCI World ex-US,0.0660871048411931,
2019-11-26,RidgeCV,BUY,0.006442246620088854,True,BETA,BETA,Gold,0.08504470958486804,0.08504470958486804,Gold,0.08504470958486804,,10y yield,0.03444762496254521,,MSCI World - Wilshire,0.021043795747655903,
2020-02-13,RidgeCV,BUY,0.014758786089844156,True,BETA,BETA,Gold,0.06367381453060263,0.06367381453060263,Gold,0.06367381453060263,,10y yield,0.03885280771751479,,MSCI World - Wilshire,0.017334229505367987,
2020-03-05,RidgeCV,SELL,-0.04850048945448071,True,BETA,BETA,3m1m forward OIS,0.06468271274810819,0.06468271274810819,3m1m forward OIS,0.06468271274810819,,Gold,0.059505844387096656,,MSCI World - Wilshire,0.022425568243650416,
2020-03-20,RidgeCV,BUY,0.010572604790419327,True,BETA,BETA,MSCI World - Wilshire,0.07895990262551147,0.07895990262551147,MSCI World - Wilshire,0.07895990262551147,,Gold,0.07454555313892752,,10y yield,0.051947820884621236,
2020-06-15,RidgeCV,SELL,-0.0071535812063940885,True,BETA,BETA,MSCI World - S&P500,0.07195750872259106,0.07195750872259106,6m1m forward OIS,0.062406595744403034,,MSCI World - S&P500,0.07195750872259106,,Gold,0.044134348867857165,
2020-07-29,RidgeCV,SELL,-0.0006784260515605434,True,BETA,BETA,MSCI World - S&P500,0.07073413991156047,0.07073413991156047,6m1m forward OIS,0.05289599538438236,,MSCI World - S&P500,0.07073413991156047,,Gold,0.04778922733548232,
2020-08-10,RidgeCV,BUY,0.004259669449650838,True,BETA,BETA,MSCI World - S&P500,0.08467716498928814,0.08467716498928814,6m1m forward OIS,0.07423616270093095,,MSCI World - S&P500,0.08467716498928814,,Gold,0.05851471528032551,
2021-02-04,RidgeCV,BUY,0.010698762955533292,True,BETA,BETA,Gold,0.11849361141875882,0.11849361141875882,Gold,0.11849361141875882,,6m1m forward OIS,0.08378315484287259,,MSCI World - S&P500,0.08002404565584284,
2021-07-09,RidgeCV,SELL,-0.008841360727517622,True,BETA,BETA,Gold,0.20260476208166078,0.20260476208166078,MSCI World ex-US,0.16762490048864068,,Gold,0.20260476208166078,,1y1m forward OIS,0.14404376274567476,
2021-07-27,RidgeCV,SELL,-0.00820851315900828,True,BETA,BETA,Gold,0.1997394953341737,0.1997394953341737,Gold,0.1997394953341737,,MSCI World ex-US,0.15954821648840886,,1y1m forward OIS,0.1507344066055752,
2021-11-19,RidgeCV,BUY,0.0022143489813994943,True,BETA,BETA,MSCI World ex-US,0.15740215953440306,0.15740215953440306,MSCI World ex-US,0.15740215953440306,,Gold,0.1538935511188382,,VIX Index,-0.03268667980116473,
2022-01-12,RidgeCV,SELL,-0.017654256248907485,True,BETA,BETA,Gold,0.13171376526272666,0.13171376526272666,Gold,0.13171376526272666,,MSCI World ex-US,0.10287913132009663,,5y yield,0.0763949438255458,
2022-02-03,RidgeCV,SELL,-0.00690559440559424,True,BETA,BETA,Gold,0.13645876597190681,0.13645876597190681,Gold,0.13645876597190681,,MSCI World ex-US,0.10391218251042918,,5y yield,0.07252370217892998,
2022-03-04,RidgeCV,BUY,0.011255490483162545,True,BETA,BETA,MSCI World ex-US,0.12341051324258964,0.12341051324258964,MSCI World ex-US,0.12341051324258964,,Gold,0.07803870371480254,,5y yield,0.08933349980442427,
2022-03-10,RidgeCV,BUY,0.0010012743491716325,True,BETA,BETA,MSCI World ex-US,0.1541463177140927,0.1541463177140927,MSCI World ex-US,0.1541463177140927,,5y yield,0.09998063313300114,,Gold,0.03738894424605445,
2022-07-11,RidgeCV,BUY,0.017928286852589626,True,BETA,BETA,MSCI World ex-US,0.18483972772047946,0.18483972772047946,MSCI World ex-US,0.18483972772047946,,Real 2y yield,0.12919357874021864,,Copper LME,-0.002321753259719222,
2023-03-03,RidgeCV,BUY,0.0032910202162670377,True,BETA,BETA,MSCI World ex-US,0.25975071501386726,0.25975071501386726,MSCI World ex-US,0.25975071501386726,,Gold,0.21028158579697287,,Real 2y yield,0.10232117121261343,
